GO_ID	Category
GO:0045163	neurodevelopment
GO:1990048	neurodevelopment
GO:0090178	neurodevelopment
GO:0035869	neurodevelopment
GO:0000110	neurodevelopment
GO:0007288	neurodevelopment
GO:0022011	neurodevelopment
GO:0021784	neurodevelopment
GO:0023041	neurodevelopment
GO:0071384	neurodevelopment
GO:1904049	neurodevelopment
GO:0021670	neurodevelopment
GO:0031549	neurodevelopment
GO:0097105	neurodevelopment
GO:0045575	neurodevelopment
GO:0048792	neurodevelopment
GO:0021954	neurodevelopment
GO:0099011	neurodevelopment
GO:0072578	neurodevelopment
GO:0035748	neurodevelopment
GO:0030175	neurodevelopment
GO:0060037	neurodevelopment
GO:0048687	neurodevelopment
GO:0098921	neurodevelopment
GO:0048665	neurodevelopment
GO:1901627	neurodevelopment
GO:0097229	neurodevelopment
GO:0009988	neurodevelopment
GO:0061845	neurodevelopment
GO:0098695	neurodevelopment
GO:1902473	neurodevelopment
GO:0098982	neurodevelopment
GO:0042552	neurodevelopment
GO:0042416	neurodevelopment
GO:0048339	neurodevelopment
GO:0002021	neurodevelopment
GO:0050881	neurodevelopment
GO:0032839	neurodevelopment
GO:0150018	neurodevelopment
GO:0021588	neurodevelopment
GO:0031641	neurodevelopment
GO:0098976	neurodevelopment
GO:2000301	neurodevelopment
GO:0098969	neurodevelopment
GO:0036269	neurodevelopment
GO:0016503	neurodevelopment
GO:0150099	neurodevelopment
GO:0097120	neurodevelopment
GO:0001771	neurodevelopment
GO:0032797	neurodevelopment
GO:0072537	neurodevelopment
GO:0002323	neurodevelopment
GO:0014047	neurodevelopment
GO:0060175	neurodevelopment
GO:0099629	neurodevelopment
GO:0001591	neurodevelopment
GO:0040040	neurodevelopment
GO:0048669	neurodevelopment
GO:0002175	neurodevelopment
GO:0071872	neurodevelopment
GO:1900272	neurodevelopment
GO:0048243	neurodevelopment
GO:0003051	neurodevelopment
GO:0045665	neurodevelopment
GO:0060896	neurodevelopment
GO:0042417	neurodevelopment
GO:0021879	neurodevelopment
GO:0120007	neurodevelopment
GO:0009448	neurodevelopment
GO:0097719	neurodevelopment
GO:1903382	neurodevelopment
GO:1904889	neurodevelopment
GO:0031514	neurodevelopment
GO:0001840	neurodevelopment
GO:0021680	neurodevelopment
GO:0021828	neurodevelopment
GO:0051582	neurodevelopment
GO:0098684	neurodevelopment
GO:0036484	neurodevelopment
GO:0044327	neurodevelopment
GO:0099523	neurodevelopment
GO:0140650	neurodevelopment
GO:0035284	neurodevelopment
GO:0048663	neurodevelopment
GO:0060386	neurodevelopment
GO:0043525	neurodevelopment
GO:1990962	neurodevelopment
GO:1903860	neurodevelopment
GO:0160110	neurodevelopment
GO:0032801	neurodevelopment
GO:0021903	neurodevelopment
GO:0051625	neurodevelopment
GO:0005326	neurodevelopment
GO:1990709	neurodevelopment
GO:0021516	neurodevelopment
GO:0097413	neurodevelopment
GO:0021874	neurodevelopment
GO:0098985	neurodevelopment
GO:0044309	neurodevelopment
GO:2000526	neurodevelopment
GO:0031550	neurodevelopment
GO:0090326	neurodevelopment
GO:0032289	neurodevelopment
GO:0001165	neurodevelopment
GO:0014002	neurodevelopment
GO:0016198	neurodevelopment
GO:0060012	neurodevelopment
GO:0002302	neurodevelopment
GO:2000314	neurodevelopment
GO:0009450	neurodevelopment
GO:0007529	neurodevelopment
GO:0150051	neurodevelopment
GO:0097470	neurodevelopment
GO:0006388	neurodevelopment
GO:0035036	neurodevelopment
GO:0051823	neurodevelopment
GO:1900244	neurodevelopment
GO:0030910	neurodevelopment
GO:0032802	neurodevelopment
GO:0021842	neurodevelopment
GO:0071625	neurodevelopment
GO:0021877	neurodevelopment
GO:0048667	neurodevelopment
GO:2000549	neurodevelopment
GO:0036158	neurodevelopment
GO:0090660	neurodevelopment
GO:0021533	neurodevelopment
GO:0097730	neurodevelopment
GO:0004993	neurodevelopment
GO:0001963	neurodevelopment
GO:1905603	neurodevelopment
GO:0042995	neurodevelopment
GO:2001222	neurodevelopment
GO:0014853	neurodevelopment
GO:0150044	neurodevelopment
GO:1904956	neurodevelopment
GO:1990635	neurodevelopment
GO:0050767	neurodevelopment
GO:0021861	neurodevelopment
GO:0061713	neurodevelopment
GO:0090717	neurodevelopment
GO:0043235	neurodevelopment
GO:1903377	neurodevelopment
GO:0099189	neurodevelopment
GO:0000715	neurodevelopment
GO:0048691	neurodevelopment
GO:1902897	neurodevelopment
GO:0097545	neurodevelopment
GO:0150036	neurodevelopment
GO:0021517	neurodevelopment
GO:0036515	neurodevelopment
GO:0044294	neurodevelopment
GO:0098820	neurodevelopment
GO:0021610	neurodevelopment
GO:0048854	neurodevelopment
GO:0060025	neurodevelopment
GO:0021776	neurodevelopment
GO:0032224	neurodevelopment
GO:0097410	neurodevelopment
GO:0007612	neurodevelopment
GO:0098871	neurodevelopment
GO:0007420	neurodevelopment
GO:0160112	neurodevelopment
GO:0005942	neurodevelopment
GO:0016191	neurodevelopment
GO:0043198	neurodevelopment
GO:0140238	neurodevelopment
GO:0097060	neurodevelopment
GO:1903998	neurodevelopment
GO:0048489	neurodevelopment
GO:0150012	neurodevelopment
GO:0098944	neurodevelopment
GO:0106030	neurodevelopment
GO:1905433	neurodevelopment
GO:0099634	neurodevelopment
GO:0090394	neurodevelopment
GO:0021871	neurodevelopment
GO:0098830	neurodevelopment
GO:0030990	neurodevelopment
GO:0062208	neurodevelopment
GO:0021775	neurodevelopment
GO:0043380	neurodevelopment
GO:1903540	neurodevelopment
GO:0036157	neurodevelopment
GO:1904340	neurodevelopment
GO:0036477	neurodevelopment
GO:0019695	neurodevelopment
GO:0019226	neurodevelopment
GO:0021761	neurodevelopment
GO:0061846	neurodevelopment
GO:0051961	neurodevelopment
GO:0021957	neurodevelopment
GO:0044305	neurodevelopment
GO:0001875	neurodevelopment
GO:0021853	neurodevelopment
GO:0022004	neurodevelopment
GO:0001956	neurodevelopment
GO:0032226	neurodevelopment
GO:1905808	neurodevelopment
GO:0097471	neurodevelopment
GO:0062167	neurodevelopment
GO:0032290	neurodevelopment
GO:0010808	neurodevelopment
GO:1903378	neurodevelopment
GO:0045211	neurodevelopment
GO:0099572	neurodevelopment
GO:0098908	neurodevelopment
GO:0099611	neurodevelopment
GO:0032288	neurodevelopment
GO:1901631	neurodevelopment
GO:0099602	neurodevelopment
GO:2000253	neurodevelopment
GO:1990647	neurodevelopment
GO:0042754	neurodevelopment
GO:0034718	neurodevelopment
GO:0051932	neurodevelopment
GO:0098919	neurodevelopment
GO:1904000	neurodevelopment
GO:0035709	neurodevelopment
GO:0051490	neurodevelopment
GO:0160041	neurodevelopment
GO:0099149	neurodevelopment
GO:0097109	neurodevelopment
GO:0022009	neurodevelopment
GO:0050805	neurodevelopment
GO:1903861	neurodevelopment
GO:0051583	neurodevelopment
GO:0002277	neurodevelopment
GO:0006614	neurodevelopment
GO:0039531	neurodevelopment
GO:0042289	neurodevelopment
GO:0022824	neurodevelopment
GO:0003357	neurodevelopment
GO:0008306	neurodevelopment
GO:0071820	neurodevelopment
GO:0021514	neurodevelopment
GO:0140245	neurodevelopment
GO:0042421	neurodevelopment
GO:0042118	neurodevelopment
GO:0002250	neurodevelopment
GO:0060094	neurodevelopment
GO:0008312	neurodevelopment
GO:1900006	neurodevelopment
GO:0042988	neurodevelopment
GO:0098793	neurodevelopment
GO:1904890	neurodevelopment
GO:0039552	neurodevelopment
GO:0097442	neurodevelopment
GO:0048936	neurodevelopment
GO:0071873	neurodevelopment
GO:0021526	neurodevelopment
GO:0099175	neurodevelopment
GO:0017156	neurodevelopment
GO:2000807	neurodevelopment
GO:0050769	neurodevelopment
GO:1904936	neurodevelopment
GO:0043209	neurodevelopment
GO:0021801	neurodevelopment
GO:0060579	neurodevelopment
GO:0021846	neurodevelopment
GO:0000720	neurodevelopment
GO:0007268	neurodevelopment
GO:0021681	neurodevelopment
GO:0098700	neurodevelopment
GO:1904338	neurodevelopment
GO:0099191	neurodevelopment
GO:0021554	neurodevelopment
GO:0002221	neurodevelopment
GO:0033010	neurodevelopment
GO:0098686	neurodevelopment
GO:0005868	neurodevelopment
GO:1904693	neurodevelopment
GO:0036480	neurodevelopment
GO:0051969	neurodevelopment
GO:1905604	neurodevelopment
GO:0048169	neurodevelopment
GO:0032590	neurodevelopment
GO:0021855	neurodevelopment
GO:0008344	neurodevelopment
GO:0005184	neurodevelopment
GO:0021894	neurodevelopment
GO:0050890	neurodevelopment
GO:0050772	neurodevelopment
GO:2000672	neurodevelopment
GO:0051970	neurodevelopment
GO:0002319	neurodevelopment
GO:0051967	neurodevelopment
GO:0098880	neurodevelopment
GO:0021695	neurodevelopment
GO:0150013	neurodevelopment
GO:0097490	neurodevelopment
GO:0051960	neurodevelopment
GO:0090659	neurodevelopment
GO:0021869	neurodevelopment
GO:0008045	neurodevelopment
GO:0031103	neurodevelopment
GO:0000987	neurodevelopment
GO:0021759	neurodevelopment
GO:0048500	neurodevelopment
GO:0000379	neurodevelopment
GO:0048843	neurodevelopment
GO:0051430	neurodevelopment
GO:0042113	neurodevelopment
GO:0090128	neurodevelopment
GO:0061643	neurodevelopment
GO:0098930	neurodevelopment
GO:0099579	neurodevelopment
GO:0098685	neurodevelopment
GO:0021529	neurodevelopment
GO:0048773	neurodevelopment
GO:0098831	neurodevelopment
GO:0001507	neurodevelopment
GO:0035249	neurodevelopment
GO:0021545	neurodevelopment
GO:0061034	neurodevelopment
GO:0042428	neurodevelopment
GO:0021558	neurodevelopment
GO:1901621	neurodevelopment
GO:0043277	neurodevelopment
GO:1900075	neurodevelopment
GO:1901626	neurodevelopment
GO:0019098	neurodevelopment
GO:0016080	neurodevelopment
GO:0030673	neurodevelopment
GO:0030276	neurodevelopment
GO:1904861	neurodevelopment
GO:0099159	neurodevelopment
GO:0044299	neurodevelopment
GO:1903233	neurodevelopment
GO:0010813	neurodevelopment
GO:0120036	neurodevelopment
GO:0016521	neurodevelopment
GO:0140251	neurodevelopment
GO:0071205	neurodevelopment
GO:0021693	neurodevelopment
GO:0032280	neurodevelopment
GO:0001662	neurodevelopment
GO:0050775	neurodevelopment
GO:0090177	neurodevelopment
GO:0042747	neurodevelopment
GO:0097728	neurodevelopment
GO:0042490	neurodevelopment
GO:0016013	neurodevelopment
GO:1905606	neurodevelopment
GO:0001842	neurodevelopment
GO:0030379	neurodevelopment
GO:0070975	neurodevelopment
GO:0097117	neurodevelopment
GO:0099185	neurodevelopment
GO:0016524	neurodevelopment
GO:0099627	neurodevelopment
GO:0048170	neurodevelopment
GO:0099553	neurodevelopment
GO:0060024	neurodevelopment
GO:0002283	neurodevelopment
GO:0014012	neurodevelopment
GO:0016079	neurodevelopment
GO:0002118	neurodevelopment
GO:0021528	neurodevelopment
GO:1904862	neurodevelopment
GO:0097252	neurodevelopment
GO:0098837	neurodevelopment
GO:0000978	neurodevelopment
GO:0042288	neurodevelopment
GO:0051835	neurodevelopment
GO:0043204	neurodevelopment
GO:0002313	neurodevelopment
GO:0005786	neurodevelopment
GO:0070050	neurodevelopment
GO:0060580	neurodevelopment
GO:0062237	neurodevelopment
GO:0043194	neurodevelopment
GO:0048174	neurodevelopment
GO:0021551	neurodevelopment
GO:0051585	neurodevelopment
GO:0016591	neurodevelopment
GO:0051380	neurodevelopment
GO:0021870	neurodevelopment
GO:0110090	neurodevelopment
GO:0097115	neurodevelopment
GO:0097447	neurodevelopment
GO:0061028	neurodevelopment
GO:0021955	neurodevelopment
GO:0021547	neurodevelopment
GO:0050807	neurodevelopment
GO:0098974	neurodevelopment
GO:0061535	neurodevelopment
GO:0061002	neurodevelopment
GO:0001002	neurodevelopment
GO:0099171	neurodevelopment
GO:0060857	neurodevelopment
GO:0099158	neurodevelopment
GO:1905046	neurodevelopment
GO:0021602	neurodevelopment
GO:0098843	neurodevelopment
GO:0099084	neurodevelopment
GO:0021830	neurodevelopment
GO:0021966	neurodevelopment
GO:1905056	neurodevelopment
GO:0031644	neurodevelopment
GO:0097418	neurodevelopment
GO:0051611	neurodevelopment
GO:1990032	neurodevelopment
GO:0021510	neurodevelopment
GO:0099589	neurodevelopment
GO:0002228	neurodevelopment
GO:0099054	neurodevelopment
GO:0051936	neurodevelopment
GO:0048143	neurodevelopment
GO:0035640	neurodevelopment
GO:0097242	neurodevelopment
GO:2001019	neurodevelopment
GO:0099601	neurodevelopment
GO:0043381	neurodevelopment
GO:0016068	neurodevelopment
GO:0030672	neurodevelopment
GO:1905962	neurodevelopment
GO:0036037	neurodevelopment
GO:0007625	neurodevelopment
GO:0099524	neurodevelopment
GO:0043005	neurodevelopment
GO:0014045	neurodevelopment
GO:0120316	neurodevelopment
GO:0022038	neurodevelopment
GO:0060408	neurodevelopment
GO:0008088	neurodevelopment
GO:0097228	neurodevelopment
GO:0071564	neurodevelopment
GO:0098833	neurodevelopment
GO:1900242	neurodevelopment
GO:0097492	neurodevelopment
GO:0008355	neurodevelopment
GO:0048646	neurodevelopment
GO:0099509	neurodevelopment
GO:0090663	neurodevelopment
GO:0097106	neurodevelopment
GO:0060997	neurodevelopment
GO:0008437	neurodevelopment
GO:0014042	neurodevelopment
GO:0098984	neurodevelopment
GO:0032227	neurodevelopment
GO:0044293	neurodevelopment
GO:0030101	neurodevelopment
GO:0019905	neurodevelopment
GO:0097451	neurodevelopment
GO:0021694	neurodevelopment
GO:0099507	neurodevelopment
GO:0150043	neurodevelopment
GO:0043195	neurodevelopment
GO:0051620	neurodevelopment
GO:0021631	neurodevelopment
GO:0034349	neurodevelopment
GO:0061642	neurodevelopment
GO:2000673	neurodevelopment
GO:0002282	neurodevelopment
GO:0048791	neurodevelopment
GO:0120111	neurodevelopment
GO:0007214	neurodevelopment
GO:0051946	neurodevelopment
GO:0060914	neurodevelopment
GO:0001980	neurodevelopment
GO:1990812	neurodevelopment
GO:0039532	neurodevelopment
GO:0140060	neurodevelopment
GO:0015872	neurodevelopment
GO:0043009	neurodevelopment
GO:0045446	neurodevelopment
GO:0099573	neurodevelopment
GO:0099562	neurodevelopment
GO:1902847	neurodevelopment
GO:0045055	neurodevelopment
GO:1902669	neurodevelopment
GO:0042447	neurodevelopment
GO:0097462	neurodevelopment
GO:1905030	neurodevelopment
GO:0045666	neurodevelopment
GO:0046847	neurodevelopment
GO:0002024	neurodevelopment
GO:0021756	neurodevelopment
GO:0031915	neurodevelopment
GO:0002209	neurodevelopment
GO:0048483	neurodevelopment
GO:0043654	neurodevelopment
GO:0002281	neurodevelopment
GO:1990708	neurodevelopment
GO:0042426	neurodevelopment
GO:0002265	neurodevelopment
GO:0007611	neurodevelopment
GO:0038179	neurodevelopment
GO:0021797	neurodevelopment
GO:0034245	neurodevelopment
GO:0003025	neurodevelopment
GO:0051402	neurodevelopment
GO:0097504	neurodevelopment
GO:0048242	neurodevelopment
GO:0032301	neurodevelopment
GO:0097401	neurodevelopment
GO:0021532	neurodevelopment
GO:0043083	neurodevelopment
GO:0097376	neurodevelopment
GO:0034719	neurodevelopment
GO:0060259	neurodevelopment
GO:0042117	neurodevelopment
GO:0016917	neurodevelopment
GO:2000977	neurodevelopment
GO:0048668	neurodevelopment
GO:0098890	neurodevelopment
GO:0007635	neurodevelopment
GO:0014003	neurodevelopment
GO:0098828	neurodevelopment
GO:0031104	neurodevelopment
GO:0001649	neurodevelopment
GO:0071871	neurodevelopment
GO:0061881	neurodevelopment
GO:0099072	neurodevelopment
GO:1900452	neurodevelopment
GO:0060080	neurodevelopment
GO:0021813	neurodevelopment
GO:0021589	neurodevelopment
GO:0021888	neurodevelopment
GO:0042445	neurodevelopment
GO:0044224	neurodevelopment
GO:0099192	neurodevelopment
GO:0051962	neurodevelopment
GO:0097541	neurodevelopment
GO:0097119	neurodevelopment
GO:0008037	neurodevelopment
GO:0099178	neurodevelopment
GO:0098935	neurodevelopment
GO:0007412	neurodevelopment
GO:0030426	neurodevelopment
GO:0043112	neurodevelopment
GO:1904115	neurodevelopment
GO:0051286	neurodevelopment
GO:0060165	neurodevelopment
GO:0140240	neurodevelopment
GO:0021527	neurodevelopment
GO:0060076	neurodevelopment
GO:0140894	neurodevelopment
GO:0150034	neurodevelopment
GO:0015871	neurodevelopment
GO:0048167	neurodevelopment
GO:0043615	neurodevelopment
GO:0048149	neurodevelopment
GO:0061001	neurodevelopment
GO:0021553	neurodevelopment
GO:0098814	neurodevelopment
GO:0021904	neurodevelopment
GO:0048787	neurodevelopment
GO:2000300	neurodevelopment
GO:0099013	neurodevelopment
GO:0002383	neurodevelopment
GO:0048709	neurodevelopment
GO:1905608	neurodevelopment
GO:0150002	neurodevelopment
GO:0048857	neurodevelopment
GO:0021860	neurodevelopment
GO:0022410	neurodevelopment
GO:0120031	neurodevelopment
GO:0021696	neurodevelopment
GO:2000671	neurodevelopment
GO:0021798	neurodevelopment
GO:0015870	neurodevelopment
GO:0042401	neurodevelopment
GO:0002286	neurodevelopment
GO:0001504	neurodevelopment
GO:0099505	neurodevelopment
GO:0032809	neurodevelopment
GO:0061744	neurodevelopment
GO:0048786	neurodevelopment
GO:0003359	neurodevelopment
GO:0001931	neurodevelopment
GO:0071874	neurodevelopment
GO:1902683	neurodevelopment
GO:0045321	neurodevelopment
GO:0140092	neurodevelopment
GO:0045773	neurodevelopment
GO:0021626	neurodevelopment
GO:0042297	neurodevelopment
GO:0099537	neurodevelopment
GO:0060180	neurodevelopment
GO:0002266	neurodevelopment
GO:0035733	neurodevelopment
GO:0098977	neurodevelopment
GO:0014051	neurodevelopment
GO:0017045	neurodevelopment
GO:0002263	neurodevelopment
GO:0044307	neurodevelopment
GO:0051631	neurodevelopment
GO:2000177	neurodevelopment
GO:0007271	neurodevelopment
GO:0061368	neurodevelopment
