chr	gene_start	gene_end	strand	gene_id	gene_name	gene_type	x_inactivation_status	overlap_type	region_chr	region_start	region_end	region_length	region_n_snps	region_max_std_ihs
X	64623117	64624573	+	ENSG00000226502	KRT8P27	processed_pseudogene	subject	contained	X	64536187	64801410	265223	94	3.45943
X	64697878	64698547	-	ENSG00000225814	GRPEL2P2	processed_pseudogene	subject	contained	X	64536187	64801410	265223	94	3.45943
X	64726748	64727048	-	ENSG00000236982	BLOC1S2P1	processed_pseudogene	subject	contained	X	64536187	64801410	265223	94	3.45943
X	65786763	65787169	+	ENSG00000276689	ENSG00000276689	processed_pseudogene	subject	overlapping	X	65825733	66293782	468049	53	4.23989
X	65794345	65795835	+	ENSG00000233833	ETF1P3	processed_pseudogene	subject	overlapping	X	65825733	66293782	468049	53	4.23989
X	65821255	65822249	-	ENSG00000230039	CCNYL5	processed_pseudogene	subject	overlapping	X	65825733	66293782	468049	53	4.23989
X	65925836	66001436	+	ENSG00000237311	ENSG00000237311	lncRNA	subject	contained	X	65825733	66293782	468049	53	4.23989
X	65956289	65957196	-	ENSG00000217835	RBMXP5	processed_pseudogene	subject	contained	X	65825733	66293782	468049	53	4.23989
X	66015414	66020426	+	ENSG00000274536	MIR223HG	lncRNA	subject	contained	X	65825733	66293782	468049	53	4.23989
X	66018870	66018979	+	ENSG00000284567	MIR223	miRNA	subject	contained	X	65825733	66293782	468049	53	4.23989
X	66021738	66040125	-	ENSG00000155659	VSIG4	protein_coding	subject	contained	X	65825733	66293782	468049	53	4.23989
X	66055587	66056587	-	ENSG00000215168	ATXN7L3P1	processed_pseudogene	subject	contained	X	65825733	66293782	468049	53	4.23989
X	66074835	66076347	-	ENSG00000237294	EIF4BP9	processed_pseudogene	subject	contained	X	65825733	66293782	468049	53	4.23989
X	66162671	66268867	+	ENSG00000089472	HEPH	protein_coding	subject	contained	X	65825733	66293782	468049	53	4.23989
X	67533163	67533987	+	ENSG00000233710	ENSG00000233710	processed_pseudogene	subject	contained	X	67479208	67935853	456645	29	4.05784
X	67544021	67730619	+	ENSG00000169083	AR	protein_coding	subject	contained	X	67479208	67935853	456645	29	4.05784
X	67791955	67792895	-	ENSG00000234201	BMI1P1	processed_pseudogene	subject	contained	X	67479208	67935853	456645	29	4.05784
X	67949349	68433913	-	ENSG00000079482	OPHN1	protein_coding	subject	flanking	X	67479208	67935853	456645	29	4.05784
X	68498562	68537282	+	ENSG00000181704	YIPF6	protein_coding	subject	flanking	X	68558994	68784197	225203	21	3.32611
X	68539443	68539549	-	ENSG00000206747	RNU6-245P	snRNA	subject	overlapping	X	68558994	68784197	225203	21	3.32611
X	68600099	68600473	+	ENSG00000236735	RPL31P63	processed_pseudogene	subject	contained	X	68558994	68784197	225203	21	3.32611
X	68645326	68645527	-	ENSG00000234463	COX6CP12	processed_pseudogene	subject	contained	X	68558994	68784197	225203	21	3.32611
X	68647666	68725842	+	ENSG00000130052	STARD8	protein_coding	subject	contained	X	68558994	68784197	225203	21	3.32611
X	68771322	68772578	+	ENSG00000232267	ACTR3P2	processed_pseudogene	subject	contained	X	68558994	68784197	225203	21	3.32611
X	68783472	68785066	+	ENSG00000213740	SERBP1P1	processed_pseudogene	subject	overlapping	X	68558994	68784197	225203	21	3.32611
X	68829021	68842160	+	ENSG00000090776	EFNB1	protein_coding	subject	flanking	X	68558994	68784197	225203	21	3.32611
X	69616067	70039472	+	ENSG00000158813	EDA	protein_coding	subject	contains_region	X	69673753	69735183	61430	18	3.94435
X	69672479	69672597	+	ENSG00000285776	5S_rRNA	rRNA_pseudogene	subject	overlapping	X	69673753	69735183	61430	18	3.94435
X	69692956	69693155	+	ENSG00000212434	U3	snoRNA	subject	contained	X	69673753	69735183	61430	18	3.94435
X	70290104	70420886	+	ENSG00000090889	KIF4A	protein_coding	subject	flanking	X	70352980	70708512	355532	60	4.8596
X	70361486	70362374	-	ENSG00000231053	TRAPPC2LP1	processed_pseudogene	subject	contained	X	70352980	70708512	355532	60	4.8596
X	70396279	70396375	+	ENSG00000201377	RNY4P23	misc_RNA	subject	contained	X	70352980	70708512	355532	60	4.8596
X	70423031	70433390	+	ENSG00000130055	GDPD2	protein_coding	subject	contained	X	70352980	70708512	355532	60	4.8596
X	70427450	70435350	-	ENSG00000284391	ENSG00000284391	lncRNA	subject	contained	X	70352980	70708512	355532	60	4.8596
X	70444835	70505490	+	ENSG00000082458	DLG3	protein_coding	subject	contained	X	70352980	70708512	355532	60	4.8596
X	70450879	70451022	+	ENSG00000200431	RNU4-81P	snRNA	subject	contained	X	70352980	70708512	355532	60	4.8596
X	70452958	70455994	-	ENSG00000231651	DLG3-AS1	lncRNA	subject	contained	X	70352980	70708512	355532	60	4.8596
X	70528940	70908711	-	ENSG00000120498	TEX11	protein_coding	subject	flanking	X	70352980	70708512	355532	60	4.8596
X	70672895	70673515	-	ENSG00000230187	ENSG00000230187	processed_pseudogene	subject	contained	X	70352980	70708512	355532	60	4.8596
X	73212299	73214851	-	ENSG00000186462	NAP1L2	protein_coding	subject	overlapping	X	73227965	73723800	495835	81	5.05271
X	73223124	73223558	+	ENSG00000230311	TOMM20P4	processed_pseudogene	subject	overlapping	X	73227965	73723800	495835	81	5.05271
X	73237647	73238709	-	ENSG00000237014	LRRFIP2P1	processed_pseudogene	subject	contained	X	73227965	73723800	495835	81	5.05271
X	73274785	73275515	+	ENSG00000225664	YWHAZP8	processed_pseudogene	subject	contained	X	73227965	73723800	495835	81	5.05271
X	73397531	73397637	-	ENSG00000207486	RNU6-1044P	snRNA	subject	contained	X	73227965	73723800	495835	81	5.05271
X	73447053	73455171	+	ENSG00000131264	CDX4	protein_coding	subject	contained	X	73227965	73723800	495835	81	5.05271
X	73474563	73474830	+	ENSG00000233162	MORF4L1P6	processed_pseudogene	subject	contained	X	73227965	73723800	495835	81	5.05271
X	73524275	73563085	-	ENSG00000269904	MAP2K4P1	transcribed_processed_pseudogene	subject	contained	X	73227965	73723800	495835	81	5.05271
X	73535503	73536241	+	ENSG00000237475	RPL7P53	processed_pseudogene	subject	contained	X	73227965	73723800	495835	81	5.05271
X	73563197	73687111	+	ENSG00000204116	CHIC1	protein_coding	escape	contained	X	73227965	73723800	495835	81	5.05271
X	73769248	73770423	+	ENSG00000230146	SEPHS1P4	processed_pseudogene	subject	overlapping	X	73227965	73723800	495835	81	5.05271
X	73940435	74293574	-	ENSG00000230590	FTX	lncRNA	subject	contains_region	X	74265886	74281922	16036	16	3.30448
X	74218377	74218461	-	ENSG00000202566	MIR421	miRNA	subject	overlapping	X	74265886	74281922	16036	16	3.30448
X	74218547	74218618	-	ENSG00000212027	MIR374B	miRNA	subject	overlapping	X	74265886	74281922	16036	16	3.30448
X	74218549	74218618	+	ENSG00000283534	MIR374C	miRNA	subject	overlapping	X	74265886	74281922	16036	16	3.30448
X	74242608	74242908	-	ENSG00000265727	RN7SL648P	misc_RNA	subject	overlapping	X	74265886	74281922	16036	16	3.30448
X	74274341	74274411	+	ENSG00000278421	ENSG00000278421	misc_RNA	subject	contained	X	74265886	74281922	16036	16	3.30448
X	74280402	74280495	+	ENSG00000273974	ENSG00000273974	misc_RNA	subject	contained	X	74265886	74281922	16036	16	3.30448
X	74280936	74281082	+	ENSG00000275254	ENSG00000275254	misc_RNA	subject	contained	X	74265886	74281922	16036	16	3.30448
X	74281703	74281849	+	ENSG00000275625	ENSG00000275625	misc_RNA	subject	contained	X	74265886	74281922	16036	16	3.30448
X	74287104	74287209	-	ENSG00000207820	MIR545	miRNA	subject	overlapping	X	74265886	74281922	16036	16	3.30448
X	74287286	74287357	-	ENSG00000199168	MIR374A	miRNA	subject	overlapping	X	74265886	74281922	16036	16	3.30448
X	74293357	74293574	+	ENSG00000277922	ENSG00000277922	misc_RNA	subject	overlapping	X	74265886	74281922	16036	16	3.30448
X	74304180	74305034	+	ENSG00000187969	ZCCHC13	protein_coding	subject	overlapping	X	74265886	74281922	16036	16	3.30448
X	75051048	75156732	-	ENSG00000131269	ABCB7	protein_coding	subject	flanking	X	74994050	75041764	47714	13	4.13075
X	75740831	75746911	-	ENSG00000215105	TTC3P1	processed_pseudogene	subject	contained	X	75704641	75929703	225062	8	3.91256
X	75782987	75785254	-	ENSG00000186675	MAGEE2	protein_coding	subject	contained	X	75704641	75929703	225062	8	3.91256
X	75884546	75885136	+	ENSG00000233063	SAR1AP4	processed_pseudogene	subject	contained	X	75704641	75929703	225062	8	3.91256
X	75888700	75888888	+	ENSG00000226753	FOXN3P2	processed_pseudogene	subject	contained	X	75704641	75929703	225062	8	3.91256
X	75903105	75904858	+	ENSG00000226854	ENSG00000226854	lncRNA	subject	contained	X	75704641	75929703	225062	8	3.91256
X	76656866	77014532	-	ENSG00000280870	MIR325HG	lncRNA	subject	flanking	X	76970084	77062526	92442	39	4.94219
X	77005404	77005501	-	ENSG00000207995	MIR325	miRNA	subject	contained	X	76970084	77062526	92442	39	4.94219
X	77066709	77066827	+	ENSG00000201447	RNA5SP509	rRNA_pseudogene	subject	overlapping	X	76970084	77062526	92442	39	4.94219
X	78271468	78327691	-	ENSG00000173198	CYSLTR1	protein_coding	subject	flanking	X	78356138	78835514	479376	58	4.78139
X	78519593	78520186	-	ENSG00000224755	HMGN1P34	processed_pseudogene	subject	contained	X	78356138	78835514	479376	58	4.78139
X	78554412	78554751	-	ENSG00000235061	UBE2V1P7	processed_pseudogene	subject	contained	X	78356138	78835514	479376	58	4.78139
X	78656068	78659328	-	ENSG00000179300	RTL3	protein_coding	subject	contained	X	78356138	78835514	479376	58	4.78139
X	78699384	78699891	-	ENSG00000271433	PPATP2	processed_pseudogene	subject	contained	X	78356138	78835514	479376	58	4.78139
X	78747709	78758714	+	ENSG00000147145	LPAR4	protein_coding	subject	contained	X	78356138	78835514	479376	58	4.78139
X	78763226	78763899	+	ENSG00000227645	RPL7P54	processed_pseudogene	subject	contained	X	78356138	78835514	479376	58	4.78139
X	78945332	78963727	+	ENSG00000078589	P2RY10	protein_coding	subject	overlapping	X	78988641	79483839	495198	41	4.45983
X	79084936	79085848	+	ENSG00000232168	P2RY10BP	unitary_pseudogene	subject	contained	X	78988641	79483839	495198	41	4.45983
X	79144688	79175318	+	ENSG00000147138	GPR174	protein_coding	subject	contained	X	78988641	79483839	495198	41	4.45983
X	79177200	79177668	-	ENSG00000271005	CTHRC1P1	processed_pseudogene	subject	contained	X	78988641	79483839	495198	41	4.45983
X	79323446	79325217	+	ENSG00000225025	KIF4CP	processed_pseudogene	subject	contained	X	78988641	79483839	495198	41	4.45983
X	79360384	79367667	-	ENSG00000078596	ITM2A	protein_coding	subject	contained	X	78988641	79483839	495198	41	4.45983
X	79369364	79370165	-	ENSG00000270268	CORO1CP1	processed_pseudogene	subject	contained	X	78988641	79483839	495198	41	4.45983
X	80014753	80031774	+	ENSG00000122145	TBX22	protein_coding	subject	contained	X	79733748	80180972	447224	54	4.19481
X	80228489	80335364	-	ENSG00000278530	CHMP1B2P	transcribed_unitary_pseudogene	subject	flanking	X	79733748	80180972	447224	54	4.19481
X	80335504	80445311	+	ENSG00000174016	TENT5D	protein_coding	subject	contained	X	80323212	80627562	304350	18	4.54749
X	80529037	80530027	+	ENSG00000230247	HNRNPH3P1	processed_pseudogene	subject	contained	X	80323212	80627562	304350	18	4.54749
X	80560146	80562054	+	ENSG00000228051	WBP11P3	processed_pseudogene	subject	contained	X	80323212	80627562	304350	18	4.54749
X	80571871	80574607	-	ENSG00000228612	HK2P1	processed_pseudogene	subject	contained	X	80323212	80627562	304350	18	4.54749
X	80669503	80809877	-	ENSG00000165288	BRWD3	protein_coding	subject	flanking	X	80323212	80627562	304350	18	4.54749
X	81000150	81004217	-	ENSG00000284618	ENSG00000284618	lncRNA	subject	contained	X	80989814	81485845	496031	75	4.42228
X	81113699	81201913	-	ENSG00000198157	HMGN5	protein_coding	subject	contained	X	80989814	81485845	496031	75	4.42228
X	81202102	81298547	+	ENSG00000131171	SH3BGRL	protein_coding	subject	contained	X	80989814	81485845	496031	75	4.42228
X	81363268	81364170	+	ENSG00000231875	ENSG00000231875	processed_pseudogene	subject	contained	X	80989814	81485845	496031	75	4.42228
X	81408938	81427276	+	ENSG00000224523	ENSG00000224523	unprocessed_pseudogene	subject	contained	X	80989814	81485845	496031	75	4.42228
X	81475532	81498083	+	ENSG00000288059	ENSG00000288059	lncRNA	subject	overlapping	X	80989814	81485845	496031	75	4.42228
X	81600072	81601306	+	ENSG00000233446	PDK1P2	processed_pseudogene	subject	contained	X	81496844	81970723	473879	50	4.54943
X	82001220	82001327	-	ENSG00000206826	RNU6-974P	snRNA	subject	overlapping	X	81496844	81970723	473879	50	4.54943
X	82497669	82497924	-	ENSG00000228041	EIF3JP1	processed_pseudogene	subject	contained	X	82152619	82628312	475693	164	5.36094
X	82506434	82506812	-	ENSG00000213653	RPL22P22	processed_pseudogene	subject	contained	X	82152619	82628312	475693	164	5.36094
X	82561201	82561347	+	ENSG00000202183	ENSG00000202183	snoRNA	subject	contained	X	82152619	82628312	475693	164	5.36094
X	82875649	82875885	+	ENSG00000236365	EIF3MP1	processed_pseudogene	subject	contained	X	82755006	83081460	326454	8	3.74843
X	82998699	82999236	+	ENSG00000232735	ATG4AP1	processed_pseudogene	subject	contained	X	82755006	83081460	326454	8	3.74843
X	83506023	83509214	-	ENSG00000279437	ENSG00000279437	TEC	subject	contained	X	83344182	83552876	208694	39	4.4049
X	83508290	83512127	+	ENSG00000196767	POU3F4	protein_coding	subject	contained	X	83344182	83552876	208694	39	4.4049
X	83559896	83560312	-	ENSG00000236870	POMPP1	processed_pseudogene	subject	overlapping	X	83344182	83552876	208694	39	4.4049
X	84317874	84502479	-	ENSG00000165259	HDX	protein_coding	subject	flanking	X	84485789	84740995	255206	33	3.87568
X	84755136	84756003	+	ENSG00000237211	SETP4	processed_pseudogene	subject	overlapping	X	84485789	84740995	255206	33	3.87568
X	86148451	86832604	+	ENSG00000126733	DACH2	protein_coding	subject	flanking	X	86431009	86894361	463352	39	3.83612
X	86481028	86481130	+	ENSG00000277717	U6	snRNA	subject	contained	X	86431009	86894361	463352	39	3.83612
X	86481532	86481813	+	ENSG00000231478	FCF1P9	transcribed_processed_pseudogene	subject	contained	X	86431009	86894361	463352	39	3.83612
X	86798598	86799226	-	ENSG00000271290	COPS8P1	processed_pseudogene	subject	contained	X	86431009	86894361	463352	39	3.83612
X	86888586	86888816	+	ENSG00000236190	ENSG00000236190	processed_pseudogene	subject	contained	X	86431009	86894361	463352	39	3.83612
X	87143854	87144748	-	ENSG00000271457	ENSG00000271457	processed_pseudogene	subject	contained	X	86982920	87442446	459526	122	4.98671
X	87146733	87146804	+	ENSG00000200422	ENSG00000200422	snoRNA	subject	contained	X	86982920	87442446	459526	122	4.98671
X	87425583	87425690	-	ENSG00000230478	ENSG00000230478	processed_pseudogene	subject	contained	X	86982920	87442446	459526	122	4.98671
X	88747225	88754785	+	ENSG00000147183	CPXCR1	protein_coding	subject	overlapping	X	88773964	89144922	370958	5	3.17296
X	88827554	88829858	-	ENSG00000271157	ENSG00000271157	processed_pseudogene	subject	contained	X	88773964	89144922	370958	5	3.17296
X	88908403	88908763	+	ENSG00000232576	ENSG00000232576	processed_pseudogene	subject	contained	X	88773964	89144922	370958	5	3.17296
X	88982215	88982353	-	ENSG00000270745	ENSG00000270745	processed_pseudogene	subject	contained	X	88773964	89144922	370958	5	3.17296
X	89921908	89922883	+	ENSG00000153779	TGIF2LX	protein_coding	subject	overlapping	X	89947994	90339832	391838	72	4.24792
X	90039213	90039834	-	ENSG00000227581	STAU2P1	processed_pseudogene	subject	contained	X	89947994	90339832	391838	72	4.24792
X	90112650	90113706	+	ENSG00000226081	USP12PX	processed_pseudogene	subject	contained	X	89947994	90339832	391838	72	4.24792
X	90208895	90209418	-	ENSG00000274022	ENSG00000274022	processed_pseudogene	subject	contained	X	89947994	90339832	391838	72	4.24792
X	90209796	90210420	-	ENSG00000227434	RNF19BPX	processed_pseudogene	subject	contained	X	89947994	90339832	391838	72	4.24792
X	90289536	90289903	-	ENSG00000229667	UBE2V1P9	processed_pseudogene	subject	contained	X	89947994	90339832	391838	72	4.24792
X	90597235	90597340	-	ENSG00000207515	RNU6-555P	snRNA	subject	contained	X	90497024	90953975	456951	9	4.00807
X	91307781	91308878	+	ENSG00000206062	ENSG00000206062	lncRNA	subject	overlapping	X	91319685	91621360	301675	32	4.70773
X	91414878	91434999	-	ENSG00000234161	PABPC5-AS1	lncRNA	subject	contained	X	91319685	91621360	301675	32	4.70773
X	91422309	91422538	+	ENSG00000236413	ENSG00000236413	processed_pseudogene	subject	contained	X	91319685	91621360	301675	32	4.70773
X	91434595	91438584	+	ENSG00000174740	PABPC5	protein_coding	subject	contained	X	91319685	91621360	301675	32	4.70773
X	91560436	91561597	-	ENSG00000230275	SERBP1P4	processed_pseudogene	subject	contained	X	91319685	91621360	301675	32	4.70773
X	93042490	93042942	+	ENSG00000237873	DLGAP5P2	processed_pseudogene	subject	overlapping	X	93048643	93521597	472954	55	5.40194
X	93222220	93225015	-	ENSG00000234130	AP2B1P1	processed_pseudogene	subject	contained	X	93048643	93521597	472954	55	5.40194
X	93287733	93288759	-	ENSG00000234322	ST13P18	processed_pseudogene	subject	contained	X	93048643	93521597	472954	55	5.40194
X	93388075	93389497	-	ENSG00000237381	NT5DC1P1	processed_pseudogene	subject	contained	X	93048643	93521597	472954	55	5.40194
X	95063141	95063226	-	ENSG00000221187	MIR548M	miRNA	subject	overlapping	X	94853289	95045238	191949	30	4.8394
X	95453369	95453581	+	ENSG00000271094	ENSG00000271094	processed_pseudogene	subject	contained	X	95367563	95480036	112473	49	4.15537
X	95499604	95500036	+	ENSG00000223467	CALM1P1	processed_pseudogene	subject	overlapping	X	95367563	95480036	112473	49	4.15537
X	96127747	96372889	-	ENSG00000286523	ENSG00000286523	lncRNA	subject	contains_region	X	96225909	96324261	98352	27	4.04242
X	96195477	96195617	+	ENSG00000232069	RPS29P28	processed_pseudogene	subject	overlapping	X	96225909	96324261	98352	27	4.04242
X	96337236	96337912	-	ENSG00000271209	BRDTP1	processed_pseudogene	subject	overlapping	X	96225909	96324261	98352	27	4.04242
X	96684712	97604997	+	ENSG00000147202	DIAPH2	protein_coding	subject	contains_region	X	97195776	97479943	284167	67	5.41624
X	97341046	97341344	+	ENSG00000265260	RN7SL74P	misc_RNA	subject	contained	X	97195776	97479943	284167	67	5.41624
X	97431286	97642589	-	ENSG00000236256	DIAPH2-AS1	lncRNA	subject	flanking	X	97195776	97479943	284167	67	5.41624
X	98450688	98892061	+	ENSG00000281566	LINC03077	lncRNA	subject	flanking	X	98735333	99035878	300545	8	4.29925
X	99656997	99657381	+	ENSG00000270308	TEX101P1	processed_pseudogene	subject	contained	X	99343652	99811187	467535	54	4.79108
X	99719364	99721158	-	ENSG00000215070	XRCC6P5	processed_pseudogene	subject	contained	X	99343652	99811187	467535	54	4.79108
X	100100084	100100172	+	ENSG00000252296	ENSG00000252296	snoRNA	subject	overlapping	X	100055245	100095900	40655	12	3.91317
X	101345661	101348742	-	ENSG00000126953	TIMM8A	protein_coding	subject	overlapping	X	101393132	101811275	418143	23	3.94975
X	101349338	101390796	-	ENSG00000010671	BTK	protein_coding	subject	overlapping	X	101393132	101811275	418143	23	3.94975
X	101390824	101396155	+	ENSG00000241343	RPL36A	protein_coding	subject	overlapping	X	101393132	101811275	418143	23	3.94975
X	101391011	101412297	+	ENSG00000257529	RPL36A-HNRNPH2	protein_coding	subject	overlapping	X	101393132	101811275	418143	23	3.94975
X	101393273	101408012	-	ENSG00000102393	GLA	protein_coding	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101408222	101414133	+	ENSG00000126945	HNRNPH2	protein_coding	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101418287	101533459	+	ENSG00000196440	ARMCX4	protein_coding	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101443707	101444103	-	ENSG00000234557	PPIAP90	processed_pseudogene	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101537485	101539276	-	ENSG00000237682	PRKCIP1	processed_pseudogene	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101550547	101554700	+	ENSG00000126947	ARMCX1	protein_coding	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101597510	101598071	+	ENSG00000204072	ARMCX7P	transcribed_unprocessed_pseudogene	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101598017	101598671	+	ENSG00000290908	ENSG00000290908	lncRNA	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101615118	101618001	-	ENSG00000198960	ARMCX6	protein_coding	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101622797	101627843	+	ENSG00000102401	ARMCX3	protein_coding	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101622983	101624164	-	ENSG00000228275	ARMCX3-AS1	lncRNA	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101627868	101628523	+	ENSG00000261101	ENSG00000261101	lncRNA	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101634006	101634112	-	ENSG00000207291	RNU6-30P	snRNA	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101640421	101644352	+	ENSG00000286000	ENSG00000286000	lncRNA	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101655281	101659850	-	ENSG00000184867	ARMCX2	protein_coding	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101683780	101684449	+	ENSG00000223753	ENSG00000223753	processed_pseudogene	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101691580	101691685	+	ENSG00000212584	RNU6-587P	snRNA	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101720340	101721709	-	ENSG00000229090	ENSG00000229090	processed_pseudogene	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101778969	101780538	-	ENSG00000178146	GK4P	processed_pseudogene	subject	contained	X	101393132	101811275	418143	23	3.94975
X	101832112	101857577	-	ENSG00000290798	ENSG00000290798	lncRNA	subject	overlapping	X	101393132	101811275	418143	23	3.94975
X	101832537	101843278	-	ENSG00000126952	NXF5	transcribed_unprocessed_pseudogene	subject	overlapping	X	101393132	101811275	418143	23	3.94975
X	101882288	101932031	-	ENSG00000166432	ZMAT1	protein_coding	subject	flanking	X	101977369	102174295	196926	31	5.41078
X	101989481	101989872	-	ENSG00000235976	H2BP8	processed_pseudogene	subject	contained	X	101977369	102174295	196926	31	5.41078
X	102006883	102007294	+	ENSG00000226119	C3orf49P1	processed_pseudogene	subject	contained	X	101977369	102174295	196926	31	5.41078
X	102008524	102009046	-	ENSG00000234901	MTND6P13	processed_pseudogene	subject	contained	X	101977369	102174295	196926	31	5.41078
X	102125679	102140426	+	ENSG00000184905	TCEAL2	protein_coding	subject	contained	X	101977369	102174295	196926	31	5.41078
X	102140476	102142970	-	ENSG00000204071	TCEAL6	protein_coding	subject	contained	X	101977369	102174295	196926	31	5.41078
X	102142563	102143971	+	ENSG00000286794	ENSG00000286794	lncRNA	subject	contained	X	101977369	102174295	196926	31	5.41078
X	102153708	102155977	-	ENSG00000184515	BEX5	protein_coding	subject	contained	X	101977369	102174295	196926	31	5.41078
X	102173100	102185021	+	ENSG00000251525	TCP11X3P	transcribed_unprocessed_pseudogene	subject	overlapping	X	101977369	102174295	196926	31	5.41078
X	102182315	102184899	+	ENSG00000290743	ENSG00000290743	lncRNA	subject	overlapping	X	101977369	102174295	196926	31	5.41078
X	102215298	102229532	+	ENSG00000268235	TCP11X1	protein_coding	subject	flanking	X	101977369	102174295	196926	31	5.41078
X	102599512	102714671	+	ENSG00000271147	ARMCX5-GPRASP2	lncRNA	subject	flanking	X	102730821	102782817	51996	12	3.64178
X	102705784	102706240	+	ENSG00000230320	BEND7P1	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102712445	102717733	+	ENSG00000158301	GPRASP2	protein_coding	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102712495	102753530	+	ENSG00000286237	ARMCX5-GPRASP2	protein_coding	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102720688	102753540	+	ENSG00000198908	GPRASP3	protein_coding	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102769158	102885406	+	ENSG00000223546	LINC00630	lncRNA	subject	flanking	X	102730821	102782817	51996	12	3.64178
X	102785667	102786604	+	ENSG00000232282	MTND1P32	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102786813	102788387	+	ENSG00000229954	MTND2P2	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102796251	102797093	+	ENSG00000237300	MTCO1P19	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102797531	102798128	+	ENSG00000237628	MTCO2P19	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102798396	102799560	+	ENSG00000228316	MTATP6P19	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102799563	102799883	+	ENSG00000224471	MTCO3P19	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102799942	102801399	+	ENSG00000226056	MTND4P32	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102803041	102806138	+	ENSG00000234886	MTND5P26	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102806164	102806646	-	ENSG00000227649	MTND6P32	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	102806741	102807824	+	ENSG00000229794	MTCYBP32	processed_pseudogene	subject	overlapping	X	102730821	102782817	51996	12	3.64178
X	104011147	104013708	-	ENSG00000123569	H2BW1	protein_coding	subject	overlapping	X	104033032	104196829	163797	6	3.29557
X	104039956	104042454	+	ENSG00000101812	H2BW2	protein_coding	subject	contained	X	104033032	104196829	163797	6	3.29557
X	104062101	104062988	-	ENSG00000235946	H2BW3P	unprocessed_pseudogene	subject	contained	X	104033032	104196829	163797	6	3.29557
X	104063871	104076236	-	ENSG00000269226	TMSB15C	protein_coding	subject	contained	X	104033032	104196829	163797	6	3.29557
X	104099214	104157009	-	ENSG00000269743	SLC25A53	protein_coding	subject	contained	X	104033032	104196829	163797	6	3.29557
X	104112131	104115842	+	ENSG00000166707	ZCCHC18	protein_coding	subject	contained	X	104033032	104196829	163797	6	3.29557
X	104166453	104195902	+	ENSG00000123575	FAM199X	protein_coding	subject	contained	X	104033032	104196829	163797	6	3.29557
X	104566199	105767829	+	ENSG00000189108	IL1RAPL2	protein_coding	subject	contains_region	X	104715417	104949204	233787	58	5.09419
X	104803915	104804440	+	ENSG00000223733	RPL18AP14	processed_pseudogene	subject	contained	X	104715417	104949204	233787	58	5.09419
X	105676071	105676177	-	ENSG00000206864	RNU6-207P	snRNA	subject	contained	X	105642616	105948839	306223	30	3.81419
X	105822539	105958610	+	ENSG00000123572	NRK	protein_coding	subject	overlapping	X	105642616	105948839	306223	30	3.81419
X	106327534	106327824	+	ENSG00000256709	CSGALNACT2P2	processed_pseudogene	subject	contained	X	106316201	106652851	336650	36	4.54777
X	106426568	106426669	+	ENSG00000202407	Y_RNA	misc_RNA	subject	contained	X	106316201	106652851	336650	36	4.54777
X	106466542	106467440	-	ENSG00000224816	NAP1L4P2	processed_pseudogene	subject	contained	X	106316201	106652851	336650	36	4.54777
X	106562774	106563404	-	ENSG00000227657	SERPINA7P1	unprocessed_pseudogene	subject	contained	X	106316201	106652851	336650	36	4.54777
X	106566021	106566161	+	ENSG00000277673	ENSG00000277673	unprocessed_pseudogene	subject	contained	X	106316201	106652851	336650	36	4.54777
X	106611930	106679439	+	ENSG00000147231	RADX	protein_coding	subject	overlapping	X	106316201	106652851	336650	36	4.54777
