chr	gene_start	gene_end	strand	gene_id	gene_name	gene_type	x_inactivation_status	overlap_type	region_chr	region_start	region_end	region_length	region_n_snps	region_max_std_ihs
2	74361154	74392087	-	ENSG00000204843	DCTN1	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74393836	74421662	-	ENSG00000159239	ENSG00000159239	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74414176	74421619	-	ENSG00000284308	C2orf81	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74421678	74425755	+	ENSG00000005448	WDR54	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74425835	74442422	-	ENSG00000114993	RTKN	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74455087	74457944	+	ENSG00000115274	INO80B	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74455088	74460884	+	ENSG00000274049	INO80B-WBP1	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74458400	74460891	+	ENSG00000239779	WBP1	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74461057	74465410	-	ENSG00000115275	MOGS	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74471982	74472687	-	ENSG00000204822	MRPL53	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74471986	74483408	-	ENSG00000135637	CCDC142	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74483073	74494559	+	ENSG00000115282	TTC31	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74497517	74503316	-	ENSG00000179528	LBX2	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74505043	74507695	-	ENSG00000115289	PCGF1	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74513463	74517148	+	ENSG00000115297	TLX2	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74518131	74526281	-	ENSG00000144045	DQX1	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74526645	74529760	-	ENSG00000115307	AUP1	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74529596	74533350	+	ENSG00000115317	HTRA2	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74532258	74555690	-	ENSG00000115318	LOXL3	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74549026	74557551	+	ENSG00000115325	DOK1	protein_coding	not_applicable	contained	2	74119649	74587963	468314	11	4.61414
2	74557883	74648338	-	ENSG00000159374	M1AP	protein_coding	not_applicable	flanking	2	74119649	74587963	468314	11	4.61414
2	74654228	74683853	+	ENSG00000135622	SEMA4F	protein_coding	not_applicable	overlapping	2	74676698	74986092	309394	22	3.08026
2	74834127	74893359	+	ENSG00000159399	HK2	protein_coding	not_applicable	contained	2	74676698	74986092	309394	22	3.08026
2	74958643	74970128	+	ENSG00000115350	POLE4	protein_coding	not_applicable	contained	2	74676698	74986092	309394	22	3.08026
2	75046463	75199520	-	ENSG00000115353	TACR1	protein_coding	not_applicable	flanking	2	75213474	75705361	491887	82	6.70889
2	75469302	75569722	-	ENSG00000115363	EVA1A	protein_coding	not_applicable	contained	2	75213474	75705361	491887	82	6.70889
2	75646783	75690851	+	ENSG00000115364	MRPL19	protein_coding	not_applicable	contained	2	75213474	75705361	491887	82	6.70889
2	75652000	75710985	-	ENSG00000005436	GCFC2	protein_coding	not_applicable	overlapping	2	75213474	75705361	491887	82	6.70889
2	76747685	77593319	-	ENSG00000176204	LRRTM4	protein_coding	not_applicable	flanking	2	76362696	76800329	437633	84	6.99043
2	79025686	79028505	+	ENSG00000143954	REG3G	protein_coding	not_applicable	flanking	2	78495948	78977154	481206	32	5.18909
2	79085023	79088019	-	ENSG00000172023	REG1B	protein_coding	not_applicable	contained	2	79002959	79469101	466142	53	5.35175
2	79120362	79123409	+	ENSG00000115386	REG1A	protein_coding	not_applicable	contained	2	79002959	79469101	466142	53	5.35175
2	79157003	79159753	-	ENSG00000172016	REG3A	protein_coding	not_applicable	contained	2	79002959	79469101	466142	53	5.35175
2	79185231	80648861	+	ENSG00000066032	CTNNA2	protein_coding	not_applicable	flanking	2	79002959	79469101	466142	53	5.35175
2	80288351	80304752	-	ENSG00000162951	LRRTM1	protein_coding	not_applicable	contained	2	80148324	80604356	456032	12	7.29771
2	84423528	84460045	-	ENSG00000163541	SUCLG1	protein_coding	not_applicable	flanking	2	84509822	84891476	381654	31	4.82566
2	84516455	84819589	+	ENSG00000115423	DNAH6	protein_coding	not_applicable	contained	2	84509822	84891476	381654	31	4.82566
2	84821650	84907008	-	ENSG00000186854	TRABD2A	protein_coding	not_applicable	overlapping	2	84509822	84891476	381654	31	4.82566
2	84905656	84906671	+	ENSG00000034510	TMSB10	protein_coding	not_applicable	overlapping	2	84509822	84891476	381654	31	4.82566
2	85133392	85310387	+	ENSG00000152284	TCF7L1	protein_coding	not_applicable	flanking	2	85186849	85569284	382435	17	4.25939
2	85318027	85328251	-	ENSG00000152291	TGOLN2	protein_coding	not_applicable	contained	2	85186849	85569284	382435	17	4.25939
2	85341955	85354531	-	ENSG00000042445	RETSAT	protein_coding	not_applicable	contained	2	85186849	85569284	382435	17	4.25939
2	85354394	85391752	+	ENSG00000115459	ELMOD3	protein_coding	not_applicable	contained	2	85186849	85569284	382435	17	4.25939
2	85394753	85418432	-	ENSG00000042493	CAPG	protein_coding	not_applicable	contained	2	85186849	85569284	382435	17	4.25939
2	85418714	85437029	+	ENSG00000152292	SH2D6	protein_coding	not_applicable	contained	2	85186849	85569284	382435	17	4.25939
2	85539168	85545281	+	ENSG00000168906	MAT2A	protein_coding	not_applicable	contained	2	85186849	85569284	382435	17	4.25939
2	85544720	85561532	-	ENSG00000115486	GGCX	protein_coding	not_applicable	contained	2	85186849	85569284	382435	17	4.25939
2	85561562	85582031	+	ENSG00000118640	VAMP8	protein_coding	not_applicable	overlapping	2	85186849	85569284	382435	17	4.25939
2	85584431	85593406	+	ENSG00000168899	VAMP5	protein_coding	not_applicable	overlapping	2	85186849	85569284	382435	17	4.25939
2	85595725	85597708	+	ENSG00000168894	RNF181	protein_coding	not_applicable	overlapping	2	85186849	85569284	382435	17	4.25939
2	85598547	85603196	-	ENSG00000168890	TMEM150A	protein_coding	not_applicable	overlapping	2	85186849	85569284	382435	17	4.25939
2	85602856	85649283	+	ENSG00000168883	USP39	protein_coding	not_applicable	flanking	2	85186849	85569284	382435	17	4.25939
2	85605254	85612066	-	ENSG00000168887	C2orf68	protein_coding	not_applicable	overlapping	2	85186849	85569284	382435	17	4.25939
2	85685175	85698852	+	ENSG00000115523	GNLY	protein_coding	not_applicable	flanking	2	85743554	86221946	478392	8	3.16119
2	85751344	85791383	+	ENSG00000168874	ATOH8	protein_coding	not_applicable	contained	2	85743554	86221946	478392	8	3.16119
2	85837120	85905199	-	ENSG00000115525	ST3GAL5	protein_coding	not_applicable	contained	2	85743554	86221946	478392	8	3.16119
2	86020216	86106155	-	ENSG00000068654	POLR1A	protein_coding	not_applicable	contained	2	85743554	86221946	478392	8	3.16119
2	86106223	86142157	+	ENSG00000132300	PTCD3	protein_coding	not_applicable	contained	2	85743554	86221946	478392	8	3.16119
2	86143932	86195472	-	ENSG00000132305	IMMT	protein_coding	not_applicable	contained	2	85743554	86221946	478392	8	3.16119
2	86199355	86213790	+	ENSG00000132313	MRPL35	protein_coding	not_applicable	contained	2	85743554	86221946	478392	8	3.16119
2	86213993	86338083	-	ENSG00000068615	REEP1	protein_coding	not_applicable	flanking	2	85743554	86221946	478392	8	3.16119
2	86440647	86492716	+	ENSG00000115548	KDM3A	protein_coding	not_applicable	contained	2	86267954	86670378	402424	74	4.94613
2	86503430	86563479	-	ENSG00000115561	CHMP3	protein_coding	not_applicable	contained	2	86267954	86670378	402424	74	4.94613
2	86505668	86721122	-	ENSG00000249884	RNF103-CHMP3	protein_coding	not_applicable	flanking	2	86267954	86670378	402424	74	4.94613
2	86603398	86623866	-	ENSG00000239305	RNF103	protein_coding	not_applicable	contained	2	86267954	86670378	402424	74	4.94613
2	86720291	86778041	+	ENSG00000153561	RMND5A	protein_coding	not_applicable	flanking	2	86267954	86670378	402424	74	4.94613
2	87748087	87759476	+	ENSG00000125551	PLGLB2	protein_coding	not_applicable	overlapping	2	87301562	87751085	449523	21	5.45425
2	87755960	87825796	-	ENSG00000185304	RGPD2	protein_coding	not_applicable	flanking	2	87301562	87751085	449523	21	5.45425
2	88027205	88064252	-	ENSG00000172086	KRCC1	protein_coding	not_applicable	overlapping	2	88029840	88461021	431181	19	6.71919
2	88067825	88113384	+	ENSG00000115593	SMYD1	protein_coding	not_applicable	contained	2	88029840	88461021	431181	19	6.71919
2	88122982	88128062	-	ENSG00000163586	FABP1	protein_coding	not_applicable	contained	2	88029840	88461021	431181	19	6.71919
2	88170295	88186636	+	ENSG00000144115	THNSL2	protein_coding	not_applicable	contained	2	88029840	88461021	431181	19	6.71919
2	88446787	88452693	-	ENSG00000214336	FOXI3	protein_coding	not_applicable	contained	2	88029840	88461021	431181	19	6.71919
2	94871430	94876823	+	ENSG00000163060	TEKT4	protein_coding	not_applicable	contained	2	94664215	95146627	482412	9	4.044
2	95025677	95053992	+	ENSG00000172005	MAL	protein_coding	not_applicable	contained	2	94664215	95146627	482412	9	4.044
2	95085369	95122006	-	ENSG00000144029	MRPS5	protein_coding	not_applicable	contained	2	94664215	95146627	482412	9	4.044
2	95085391	95165391	-	ENSG00000289685	ENSG00000289685	protein_coding	not_applicable	overlapping	2	94664215	95146627	482412	9	4.044
2	95122087	95165668	-	ENSG00000144026	ZNF514	protein_coding	not_applicable	overlapping	2	94664215	95146627	482412	9	4.044
2	95165432	95184317	+	ENSG00000275111	ZNF2	protein_coding	not_applicable	overlapping	2	94664215	95146627	482412	9	4.044
2	95592001	95599778	+	ENSG00000144015	TRIM43	protein_coding	not_applicable	overlapping	2	95578039	95584285	6246	2	3.83436
2	96143169	96145440	-	ENSG00000158050	DUSP2	protein_coding	not_applicable	flanking	2	96195233	96548275	353042	4	4.60075
2	96184859	96208827	-	ENSG00000084090	STARD7	protein_coding	not_applicable	overlapping	2	96195233	96548275	353042	4	4.60075
2	96248514	96265997	-	ENSG00000135956	TMEM127	protein_coding	not_applicable	contained	2	96195233	96548275	353042	4	4.60075
2	96266159	96274173	+	ENSG00000144021	CIAO1	protein_coding	not_applicable	contained	2	96195233	96548275	353042	4	4.60075
2	96274338	96321271	-	ENSG00000144028	SNRNP200	protein_coding	not_applicable	contained	2	96195233	96548275	353042	4	4.60075
2	96325317	96330517	+	ENSG00000198885	ITPRIPL1	protein_coding	not_applicable	contained	2	96195233	96548275	353042	4	4.60075
2	96335766	96377091	+	ENSG00000121152	NCAPH	protein_coding	not_applicable	contained	2	96195233	96548275	353042	4	4.60075
2	96497646	96508109	-	ENSG00000163121	NEURL3	protein_coding	not_applicable	contained	2	96195233	96548275	353042	4	4.60075
2	96536743	96552634	+	ENSG00000196843	ARID5A	protein_coding	not_applicable	overlapping	2	96195233	96548275	353042	4	4.60075
2	96593170	96642787	-	ENSG00000114982	KANSL3	protein_coding	not_applicable	flanking	2	96195233	96548275	353042	4	4.60075
2	96642737	96704887	+	ENSG00000249715	FER1L5	protein_coding	not_applicable	flanking	2	96717535	96964633	247098	22	4.73118
2	96705929	96740064	-	ENSG00000114988	LMAN2L	protein_coding	not_applicable	overlapping	2	96717535	96964633	247098	22	4.73118
2	96760902	96811874	+	ENSG00000158158	CNNM4	protein_coding	not_applicable	contained	2	96717535	96964633	247098	22	4.73118
2	96816245	96835382	+	ENSG00000168763	CNNM3	protein_coding	not_applicable	contained	2	96717535	96964633	247098	22	4.73118
2	96824526	96857934	-	ENSG00000163126	ANKRD23	protein_coding	not_applicable	contained	2	96717535	96964633	247098	22	4.73118
2	96836611	96858016	-	ENSG00000213337	ANKRD39	protein_coding	not_applicable	contained	2	96717535	96964633	247098	22	4.73118
2	96859718	96870757	-	ENSG00000168758	SEMA4C	protein_coding	not_applicable	contained	2	96717535	96964633	247098	22	4.73118
2	96875882	96986580	-	ENSG00000168754	FAM178B	protein_coding	not_applicable	overlapping	2	96717535	96964633	247098	22	4.73118
2	97756333	97995948	-	ENSG00000075568	TMEM131	protein_coding	not_applicable	flanking	2	97995238	98365487	370249	12	4.64606
2	98087116	98313299	+	ENSG00000168658	VWA3B	protein_coding	not_applicable	contained	2	97995238	98365487	370249	12	4.64606
2	98346188	98398601	+	ENSG00000144191	CNGA3	protein_coding	not_applicable	overlapping	2	97995238	98365487	370249	12	4.64606
2	98619106	98731132	-	ENSG00000071073	MGAT4A	protein_coding	not_applicable	flanking	2	98772422	99243400	470978	20	4.67428
2	98793846	98936259	-	ENSG00000196872	CRACDL	protein_coding	not_applicable	contained	2	98772422	99243400	470978	20	4.67428
2	98997261	99154964	-	ENSG00000135951	TSGA10	protein_coding	not_applicable	contained	2	98772422	99243400	470978	20	4.67428
2	99141485	99322741	+	ENSG00000241962	ENSG00000241962	protein_coding	not_applicable	flanking	2	98772422	99243400	470978	20	4.67428
2	99141707	99151669	+	ENSG00000273045	C2orf15	protein_coding	not_applicable	contained	2	98772422	99243400	470978	20	4.67428
2	99154955	99163157	+	ENSG00000144182	LIPT1	protein_coding	not_applicable	contained	2	98772422	99243400	470978	20	4.67428
2	99154998	99195298	+	ENSG00000273155	ENSG00000273155	protein_coding	not_applicable	contained	2	98772422	99243400	470978	20	4.67428
2	99161427	99181058	-	ENSG00000158411	MITD1	protein_coding	not_applicable	contained	2	98772422	99243400	470978	20	4.67428
2	99181152	99199561	+	ENSG00000185414	MRPL30	protein_coding	not_applicable	contained	2	98772422	99243400	470978	20	4.67428
2	99242246	99255666	-	ENSG00000185674	LYG2	protein_coding	not_applicable	overlapping	2	98772422	99243400	470978	20	4.67428
2	99284238	99304742	-	ENSG00000144214	LYG1	protein_coding	not_applicable	flanking	2	98772422	99243400	470978	20	4.67428
2	99318982	99340702	-	ENSG00000115514	TXNDC9	protein_coding	not_applicable	contained	2	99288672	99702811	414139	19	3.71407
2	99337371	99401326	+	ENSG00000158417	EIF5B	protein_coding	not_applicable	contained	2	99288672	99702811	414139	19	3.71407
2	99400475	99490035	-	ENSG00000135945	REV1	protein_coding	not_applicable	contained	2	99288672	99702811	414139	19	3.71407
2	99545419	100192428	-	ENSG00000144218	AFF3	protein_coding	not_applicable	flanking	2	99288672	99702811	414139	19	3.71407
2	100271875	100322501	-	ENSG00000170500	LONRF2	protein_coding	not_applicable	overlapping	2	100296899	100716242	419343	18	3.86059
2	100391860	100417668	-	ENSG00000115526	CHST10	protein_coding	not_applicable	contained	2	100296899	100716242	419343	18	3.86059
2	100470482	100483280	+	ENSG00000204640	NMS	protein_coding	not_applicable	contained	2	100296899	100716242	419343	18	3.86059
2	100562993	100576739	+	ENSG00000115539	PDCL3	protein_coding	not_applicable	contained	2	100296899	100716242	419343	18	3.86059
2	100820139	100996829	+	ENSG00000170485	NPAS2	protein_coding	not_applicable	flanking	2	100909692	101379742	470050	29	3.97812
2	101002229	101024032	+	ENSG00000071082	RPL31	protein_coding	not_applicable	contained	2	100909692	101379742	470050	29	3.97812
2	101007228	101252866	-	ENSG00000204634	TBC1D8	protein_coding	not_applicable	contained	2	100909692	101379742	470050	29	3.97812
2	101252886	101270316	+	ENSG00000158435	CNOT11	protein_coding	not_applicable	contained	2	100909692	101379742	470050	29	3.97812
2	101271219	101308701	-	ENSG00000163162	RNF149	protein_coding	not_applicable	contained	2	100909692	101379742	470050	29	3.97812
2	101345550	101387503	-	ENSG00000175874	CREG2	protein_coding	not_applicable	overlapping	2	100909692	101379742	470050	29	3.97812
2	101397359	101475112	-	ENSG00000196460	RFX8	protein_coding	not_applicable	flanking	2	100909692	101379742	470050	29	3.97812
2	101696850	101894690	+	ENSG00000071054	MAP4K4	protein_coding	not_applicable	contained	2	101607700	101930339	322639	4	4.51243
2	102187006	102240002	+	ENSG00000115598	IL1RL2	protein_coding	not_applicable	flanking	2	102256800	102670850	414050	35	4.2135
2	102311502	102352037	+	ENSG00000115602	IL1RL1	protein_coding	not_applicable	contained	2	102256800	102670850	414050	35	4.2135
2	102311529	102398777	+	ENSG00000115604	IL18R1	protein_coding	not_applicable	contained	2	102256800	102670850	414050	35	4.2135
2	102418689	102452565	+	ENSG00000115607	IL18RAP	protein_coding	not_applicable	contained	2	102256800	102670850	414050	35	4.2135
2	102473226	102533972	+	ENSG00000180251	SLC9A4	protein_coding	not_applicable	contained	2	102256800	102670850	414050	35	4.2135
2	102619553	102711355	+	ENSG00000115616	SLC9A2	protein_coding	not_applicable	overlapping	2	102256800	102670850	414050	35	4.2135
2	102714630	102736888	-	ENSG00000135953	MFSD9	protein_coding	not_applicable	flanking	2	102256800	102670850	414050	35	4.2135
2	102736905	103019900	+	ENSG00000170417	TMEM182	protein_coding	not_applicable	flanking	2	102804959	103127270	322311	10	5.05895
2	104853287	104858574	+	ENSG00000198914	POU3F3	protein_coding	not_applicable	contained	2	104587739	105077263	489524	42	5.63689
2	105038069	105099960	+	ENSG00000135972	MRPS9	protein_coding	not_applicable	overlapping	2	104587739	105077263	489524	42	5.63689
2	105241743	105243467	+	ENSG00000135973	GPR45	protein_coding	not_applicable	contained	2	105220479	105686717	466238	36	4.57742
2	105264391	105329735	-	ENSG00000135966	TGFBRAP1	protein_coding	not_applicable	contained	2	105220479	105686717	466238	36	4.57742
2	105337532	105349211	+	ENSG00000135974	C2orf49	protein_coding	not_applicable	contained	2	105220479	105686717	466238	36	4.57742
2	105357712	105438513	-	ENSG00000115641	FHL2	protein_coding	not_applicable	contained	2	105220479	105686717	466238	36	4.57742
2	105744912	105894274	+	ENSG00000071051	NCK2	protein_coding	not_applicable	flanking	2	105823135	105986430	163295	18	3.54482
2	106391290	106468413	-	ENSG00000153165	RGPD3	protein_coding	not_applicable	contained	2	106352914	106772228	419314	5	3.20947
2	106487364	106544297	+	ENSG00000254126	CD8B2	protein_coding	not_applicable	contained	2	106352914	106772228	419314	5	3.20947
2	106801600	106887108	-	ENSG00000144057	ST6GAL2	protein_coding	not_applicable	flanking	2	106352914	106772228	419314	5	3.20947
2	107826892	107892544	+	ENSG00000196862	RGPD4	protein_coding	not_applicable	contained	2	107636336	108071658	435322	48	4.11353
2	107986523	108013994	+	ENSG00000115665	SLC5A7	protein_coding	not_applicable	contained	2	107636336	108071658	435322	48	4.11353
2	108288639	108309915	+	ENSG00000198203	SULT1C2	protein_coding	not_applicable	flanking	2	108343192	108842202	499010	78	5.52402
2	108377911	108388989	+	ENSG00000198075	SULT1C4	protein_coding	not_applicable	contained	2	108343192	108842202	499010	78	5.52402
2	108449107	108509415	+	ENSG00000135968	GCC2	protein_coding	not_applicable	contained	2	108343192	108842202	499010	78	5.52402
2	108533671	108687246	+	ENSG00000169756	LIMS1	protein_coding	not_applicable	contained	2	108343192	108842202	499010	78	5.52402
2	108719482	108785810	+	ENSG00000153201	RANBP2	protein_coding	not_applicable	contained	2	108343192	108842202	499010	78	5.52402
2	108786757	108885477	+	ENSG00000163006	CCDC138	protein_coding	not_applicable	overlapping	2	108343192	108842202	499010	78	5.52402
2	108894471	108989372	-	ENSG00000135960	EDAR	protein_coding	not_applicable	contained	2	108843869	109252095	408226	24	6.36979
2	109129205	109504634	+	ENSG00000172985	SH3RF3	protein_coding	not_applicable	flanking	2	108843869	109252095	408226	24	6.36979
2	110122311	110205066	-	ENSG00000144061	NPHP1	protein_coding	not_applicable	flanking	2	110196102	110668954	472852	8	3.4859
2	110211529	110245420	-	ENSG00000175701	MTLN	protein_coding	not_applicable	contained	2	110196102	110668954	472852	8	3.4859
2	110402934	110473075	-	ENSG00000257207	ENSG00000257207	protein_coding	not_applicable	contained	2	110196102	110668954	472852	8	3.4859
2	110445883	110473075	-	ENSG00000256671	LIMS4	protein_coding	not_applicable	contained	2	110196102	110668954	472852	8	3.4859
2	110513802	110610840	-	ENSG00000183054	RGPD6	protein_coding	not_applicable	contained	2	110196102	110668954	472852	8	3.4859
2	110637528	110678063	-	ENSG00000169679	BUB1	protein_coding	not_applicable	overlapping	2	110196102	110668954	472852	8	3.4859
2	110732539	111118548	+	ENSG00000153093	ACOXL	protein_coding	not_applicable	flanking	2	110886168	111384195	498027	53	5.11377
2	111119378	111168444	+	ENSG00000153094	BCL2L11	protein_coding	not_applicable	contained	2	110886168	111384195	498027	53	5.11377
2	111611639	111884690	-	ENSG00000153107	ANAPC1	protein_coding	not_applicable	overlapping	2	111387822	111863506	475684	41	8.23532
2	111898607	112029561	+	ENSG00000153208	MERTK	protein_coding	not_applicable	flanking	2	111387822	111863506	475684	41	8.23532
2	112055269	112119318	+	ENSG00000153214	TMEM87B	protein_coding	not_applicable	contained	2	111907668	112365699	458031	7	4.78278
2	112138385	112188218	+	ENSG00000144152	FBLN7	protein_coding	not_applicable	contained	2	111907668	112365699	458031	7	4.78278
2	112211529	112255136	-	ENSG00000144161	ZC3H8	protein_coding	not_applicable	contained	2	111907668	112365699	458031	7	4.78278
2	112275597	112340059	+	ENSG00000188177	ZC3H6	protein_coding	not_applicable	contained	2	111907668	112365699	458031	7	4.78278
2	112368369	112434488	-	ENSG00000169629	RGPD8	protein_coding	not_applicable	flanking	2	111907668	112365699	458031	7	4.78278
2	112482156	112541739	+	ENSG00000114999	TTL	protein_coding	not_applicable	flanking	2	112576315	112999200	422885	3	2.62813
2	112541915	112579818	+	ENSG00000125630	POLR1B	protein_coding	not_applicable	overlapping	2	112576315	112999200	422885	3	2.62813
2	112584240	112589275	+	ENSG00000125611	CHCHD5	protein_coding	not_applicable	contained	2	112576315	112999200	422885	3	2.62813
2	112645939	112663825	+	ENSG00000144136	SLC20A1	protein_coding	not_applicable	contained	2	112576315	112999200	422885	3	2.62813
2	112721020	112742879	+	ENSG00000144130	NT5DC4	protein_coding	not_applicable	contained	2	112576315	112999200	422885	3	2.62813
2	112736349	112764664	-	ENSG00000169607	CKAP2L	protein_coding	not_applicable	contained	2	112576315	112999200	422885	3	2.62813
2	112773925	112784493	-	ENSG00000115008	IL1A	protein_coding	not_applicable	contained	2	112576315	112999200	422885	3	2.62813
2	112829751	112836816	-	ENSG00000125538	IL1B	protein_coding	not_applicable	contained	2	112576315	112999200	422885	3	2.62813
2	112911165	112918882	+	ENSG00000125571	IL37	protein_coding	not_applicable	contained	2	112576315	112999200	422885	3	2.62813
2	112973203	112985658	+	ENSG00000136688	IL36G	protein_coding	not_applicable	contained	2	112576315	112999200	422885	3	2.62813
2	113005459	113008044	+	ENSG00000136694	IL36A	protein_coding	not_applicable	overlapping	2	112576315	112999200	422885	3	2.62813
2	113022089	113052867	-	ENSG00000136696	IL36B	protein_coding	not_applicable	flanking	2	112576315	112999200	422885	3	2.62813
2	113215997	113278921	-	ENSG00000125618	PAX8	protein_coding	not_applicable	flanking	2	113294536	113718905	424369	15	5.54976
2	113437691	113496204	+	ENSG00000136682	ZNG1B	protein_coding	not_applicable	contained	2	113294536	113718905	424369	15	5.54976
2	113498665	113501150	+	ENSG00000184492	FOXD4L1	protein_coding	not_applicable	contained	2	113294536	113718905	424369	15	5.54976
2	113627229	113643396	+	ENSG00000144134	RABL2A	protein_coding	not_applicable	contained	2	113294536	113718905	424369	15	5.54976
2	113705011	113756693	-	ENSG00000115084	SLC35F5	protein_coding	not_applicable	overlapping	2	113294536	113718905	424369	15	5.54976
2	113890063	113962596	+	ENSG00000115091	ACTR3	protein_coding	not_applicable	contained	2	113834118	114302136	468018	45	5.20607
2	114442299	115845780	+	ENSG00000175497	DPP10	protein_coding	not_applicable	flanking	2	114414945	114898255	483310	39	6.89448
2	117814691	117832377	+	ENSG00000088205	DDX18	protein_coding	not_applicable	overlapping	2	117381870	117816768	434898	66	5.42168
2	117915478	118014133	-	ENSG00000125633	CCDC93	protein_coding	not_applicable	contained	2	117889243	118366586	477343	63	5.074
2	118088452	118110997	+	ENSG00000125629	INSIG2	protein_coding	not_applicable	contained	2	117889243	118366586	477343	63	5.074
2	118842171	118847648	-	ENSG00000163064	EN1	protein_coding	not_applicable	contained	2	118406057	118855281	449224	20	4.60319
2	118942194	118994660	+	ENSG00000019169	MARCO	protein_coding	not_applicable	overlapping	2	118978745	119417019	438274	24	3.40001
2	119156243	119158751	-	ENSG00000144119	C1QL2	protein_coding	not_applicable	contained	2	118978745	119417019	438274	24	3.40001
2	119223831	119265652	+	ENSG00000115107	STEAP3	protein_coding	not_applicable	contained	2	118978745	119417019	438274	24	3.40001
2	119302225	119366834	-	ENSG00000186132	C2orf76	protein_coding	not_applicable	contained	2	118978745	119417019	438274	24	3.40001
2	119366924	119372550	+	ENSG00000155368	DBI	protein_coding	not_applicable	contained	2	118978745	119417019	438274	24	3.40001
2	119429901	119438504	+	ENSG00000171227	TMEM37	protein_coding	not_applicable	overlapping	2	118978745	119417019	438274	24	3.40001
2	119439843	119525301	-	ENSG00000080293	SCTR	protein_coding	not_applicable	flanking	2	118978745	119417019	438274	24	3.40001
2	119759922	119984899	+	ENSG00000088179	PTPN4	protein_coding	not_applicable	flanking	2	119995296	120495201	499905	25	5.02635
2	120013077	120179119	+	ENSG00000115109	EPB41L5	protein_coding	not_applicable	contained	2	119995296	120495201	499905	25	5.02635
2	120217479	120223400	-	ENSG00000226479	TMEM185B	protein_coding	not_applicable	contained	2	119995296	120495201	499905	25	5.02635
2	120240064	120294710	+	ENSG00000144118	RALB	protein_coding	not_applicable	contained	2	119995296	120495201	499905	25	5.02635
2	120346136	120351803	+	ENSG00000163083	INHBB	protein_coding	not_applicable	contained	2	119995296	120495201	499905	25	5.02635
2	120735623	120992653	+	ENSG00000074047	GLI2	protein_coding	not_applicable	overlapping	2	120496074	120966203	470129	25	3.40376
2	121216587	121285202	-	ENSG00000115112	TFCP2L1	protein_coding	not_applicable	contained	2	121107548	121440024	332476	20	8.48995
2	121337776	121649476	-	ENSG00000074054	CLASP1	protein_coding	not_applicable	flanking	2	121107548	121440024	332476	20	8.48995
2	121726945	121736911	-	ENSG00000155438	NIFK	protein_coding	not_applicable	contained	2	121706815	122170144	463329	16	3.42743
2	121737103	121767853	+	ENSG00000211460	TSN	protein_coding	not_applicable	contained	2	121706815	122170144	463329	16	3.42743
2	124025287	124921219	+	ENSG00000155052	CNTNAP5	protein_coding	not_applicable	flanking	2	123916613	124349185	432572	57	5.8184
2	126656133	126696667	+	ENSG00000136732	GYPC	protein_coding	not_applicable	contained	2	126425738	126872107	446369	6	4.93828
2	126898864	126902097	+	ENSG00000237524	TEX51	protein_coding	not_applicable	overlapping	2	126425738	126872107	446369	6	4.93828
2	127048027	127107288	-	ENSG00000136717	BIN1	protein_coding	not_applicable	contained	2	126958710	127158465	199755	33	4.49557
2	127183832	127220313	-	ENSG00000186684	CYP27C1	protein_coding	not_applicable	flanking	2	126958710	127158465	199755	33	4.49557
2	127638381	127681786	-	ENSG00000072163	LIMS2	protein_coding	not_applicable	flanking	2	127707231	128029954	322723	17	3.66226
2	127701027	127811187	-	ENSG00000136709	WDR33	protein_coding	not_applicable	overlapping	2	127707231	128029954	322723	17	3.66226
2	127701497	127705242	+	ENSG00000173349	SFT2D3	protein_coding	not_applicable	overlapping	2	127707231	128029954	322723	17	3.66226
2	127843553	127858155	-	ENSG00000144231	POLR2D	protein_coding	not_applicable	contained	2	127707231	128029954	322723	17	3.66226
2	127861630	127885967	-	ENSG00000144233	AMMECR1L	protein_coding	not_applicable	contained	2	127707231	128029954	322723	17	3.66226
2	127941217	128028120	-	ENSG00000136715	SAP130	protein_coding	not_applicable	contained	2	127707231	128029954	322723	17	3.66226
