chr	gene_start	gene_end	strand	gene_id	gene_name	gene_type	x_inactivation_status	overlap_type	region_chr	region_start	region_end	region_length	region_n_snps	region_max_std_ihs
X	153587925	153600045	-	ENSG00000262919	CCNQ	protein_coding	subject	contained	X	153168585	153605591	437006	10	4.48874
X	153642492	153651326	+	ENSG00000130829	DUSP9	protein_coding	subject	overlapping	X	153168585	153605591	437006	10	4.48874
X	153935269	153944687	-	ENSG00000102032	RENBP	protein_coding	subject	flanking	X	153994184	154477925	483741	45	4.81949
X	153947557	153971818	-	ENSG00000172534	HCFC1	protein_coding	subject	overlapping	X	153994184	154477925	483741	45	4.81949
X	153972754	153983194	+	ENSG00000177854	TMEM187	protein_coding	subject	overlapping	X	153994184	154477925	483741	45	4.81949
X	154010506	154019902	-	ENSG00000184216	IRAK1	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154021573	154137103	-	ENSG00000169057	MECP2	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154144243	154159032	+	ENSG00000102076	OPN1LW	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154182596	154196861	+	ENSG00000268221	OPN1MW	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154219756	154233286	+	ENSG00000166160	OPN1MW2	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154257582	154271090	+	ENSG00000269433	OPN1MW3	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154271265	154295853	-	ENSG00000278057	TEX28	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154295795	154330350	+	ENSG00000007350	TKTL1	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154348524	154374634	-	ENSG00000196924	FLNA	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154379273	154381574	+	ENSG00000102119	EMD	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154389955	154409168	+	ENSG00000147403	RPL10	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154401236	154412112	-	ENSG00000013563	DNASE1L1	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154411524	154421726	+	ENSG00000102125	TAFAZZIN	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154428633	154436516	+	ENSG00000071553	ATP6AP1	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154436913	154443467	+	ENSG00000203879	GDI1	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154444141	154450654	+	ENSG00000071859	FAM50A	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154458281	154477779	+	ENSG00000130827	PLXNA3	protein_coding	subject	contained	X	153994184	154477925	483741	45	4.81949
X	154477775	154479281	-	ENSG00000196976	LAGE3	protein_coding	subject	overlapping	X	153994184	154477925	483741	45	4.81949
X	154483717	154486615	-	ENSG00000102178	UBL4A	protein_coding	subject	overlapping	X	153994184	154477925	483741	45	4.81949
X	154487306	154490690	-	ENSG00000126903	SLC10A3	protein_coding	subject	overlapping	X	153994184	154477925	483741	45	4.81949
X	154506159	154516242	-	ENSG00000071889	FAM3A	protein_coding	subject	overlapping	X	153994184	154477925	483741	45	4.81949
X	154517825	154547572	-	ENSG00000160211	G6PD	protein_coding	subject	flanking	X	153994184	154477925	483741	45	4.81949
